code_station,libelle_station,libelle_cours_eau,libelle_commune,code_departement,latitude,longitude,module_m3s,q25_m3s,qmna5_m3s,nb_annees
Y545000301,Le Préconil à Sainte-Maxime [ZA Camp ferrat] - STACO,Le Préconil,SAINTE-MAXIME,83,43.326364,6.602291,2.0461,1.223,,
Y545000401,Le Préconil à Sainte-Maxime [Virgiles] - Pont Virgiles,Le Préconil,SAINTE-MAXIME,83,43.32174,6.624499,1.1642,0.447,,4
Y545000501,Vallon de Bouillonnet à Sainte-Maxime [Bouillonnet] - Pont chemin du Bouillonnet,Vallon de Bouillonnet,SAINTE-MAXIME,83,43.319824,6.636316,,0.003,,
Y545000601,La Garonnette à Roquebrune-sur-Argens,La Garonnette,ROQUEBRUNE-SUR-ARGENS,83,43.343408,6.676929,,,,
Y545000701,Vallon du Couloubrier à Sainte-Maxime,Vallon du Couloubrier,SAINTE-MAXIME,83,43.330066,6.607459,0.4953,0.165,,
Y550541001,L'Agay [Le Grenouiller] à Saint-Raphaël,L'Agay,SAINT-RAPHAEL,83,43.443214,6.849333,0.5182,0.021,0.0,47
Y551404001,La Siagne à Callian [Ajustadoux],La Siagne,CALLIAN,83,43.664603,6.762055,6.0196,0.85,0.137,65
Y551541001,La Siagnole à Mons [Le Moulin],La Siagnole,MONS,83,43.677234,6.717098,1.5042,0.16,0.02,45
Y551601001,La Siagne [source] à Montauroux - Source des Tuves,La Siagne,MONTAUROUX,83,43.64205,6.79058,0.0524,0.028,0.019,21
Y552000201,Le riou Blanc à Tourrettes [La Camandre à Tourrettes],Riou Blanc,TOURRETTES,83,43.604901,6.714288,,,,
Y552000301,[Camiole] à Callian,,CALLIAN,83,43.620572,6.738009,,,,
V521402501,La Coronne à Valréas,La Coronne,VALREAS,84,44.38762,4.98078,,,,
V521402701,L'Aulière à Richerenches,L'Aulière,RICHERENCHES,84,44.363217,4.892831,,,,
V523401001,Le Lez à Bollène,Le lez,BOLLENE,84,44.282355,4.750682,3.3683,0.684,0.121,15
V523401002,Le Lez à Bollène - Bollene SMBVL,Le lez,BOLLENE,84,44.282097,4.750679,,,,
V535401002,L'Aigue à Orange - Pont de Camaret,L'Aigue,ORANGE,84,44.174808,4.856426,7.6634,1.126,0.0,6
V603501001,Le Toulourenc à Malaucène [Veaux],Le Toulourenc,MALAUCENE,84,44.214974,5.213816,1.2981,0.21,0.099,55
V604201001,L'Ouvèze à Entrechaux [Pont Saint Michel],L'Ouvèze,ENTRECHAUX,84,44.229141,5.136773,4.7794,1.87,0.567,19
V605101001,L'Ouvèze à Roaix,L'Ouvèze,ROAIX,84,44.24297,5.015414,4.6336,0.974,0.222,13
V605201001,L'Ouvèze à Vaison-la-Romaine,L'Ouvèze,VAISON-LA-ROMAINE,84,44.239856,5.069039,9.1894,3.82,2.056,20
V605201201,L'Ouvèze à Violès - SMOP,L'Ouvèze,VIOLES,84,44.168122,4.966492,,,,
V611000401,Le vallon des Paillasses à Saint-Pierre-de-Vassols - SOMV,la grande levadé,SAINT-PIERRE-DE-VASSOLS,84,44.097774,5.138403,0.0936,0.024,0.003,24
V611000501,Le ruisseau de Salette à Beaumes-de-Venise - SOMV,Ruisseau de Salette,BEAUMES-DE-VENISE,84,44.118624,5.027702,,,,
V611000601,Le Brégoux à Caromb - SOMV,Le Brégoux,CAROMB,84,44.103639,5.077835,,,,
V612501001,L'Auzon à Mormoiron,L'Auzon,MORMOIRON,84,44.058671,5.186379,0.1061,0.053,0.042,51
V612501301,L'Auzon à Carpentras - SOMV,L'Auzon,CARPENTRAS,84,44.055658,5.032888,,,,
V613000501,La Nesque à Monieux,La Nesque,MONIEUX,84,44.056487,5.354708,,,,
V614000301,La Nesque à Venasque,La Nesque,VENASQUE,84,44.001204,5.145131,,,,
V615502001,La Sorgue de Velleron [Résurgence] à Fontaine-de-Vaucluse - Moulin,La Sorgue de Velleron,FONTAINE-DE-VAUCLUSE,84,43.921337,5.130509,15.5578,7.422,4.36,22
V615502002,La Sorgue de Velleron [Résurgence] à Fontaine-de-Vaucluse - Sorgomètre,La Sorgue de Velleron,FONTAINE-DE-VAUCLUSE,84,43.917916,5.132688,17.3635,8.438,5.0,58
V615562101,La Sorgue de Velleron à Bédarrides,La Sorgue de Velleron,BEDARRIDES,84,44.038071,4.899617,12.3509,4.711,2.816,6
V620201001,L'Ouvèze à Bédarrides [Village],L'Ouvèze,BEDARRIDES,84,44.039545,4.895777,23.9191,7.796,2.935,30
V620201101,La Seille à Courthézon - SMOP,La Seille,COURTHEZON,84,44.085053,4.884806,,,,
V621501001,Le Rhône à Avignon [Pont Daladier],Le Rhône,AVIGNON,84,43.951549,4.799149,,,,
X311000201,L'Eze à la Tour-d'Aigues - SMAVD,L'Eze,TOUR-D'AIGUES,84,43.724726,5.549979,,,,
X312000101,L'Eze à Pertuis - SMAVD,L'Eze,PERTUIS,84,43.700964,5.511358,,,,
X320000201,Le Marderic à Villelaure - Pont RD37,Le Marderic,VILLELAURE,84,43.723375,5.437727,,,,
X331001001,La Durance à Cavaillon,La Durance,CAVAILLON,84,43.827487,5.032432,,,,
X343401201,Le Coulon à Saint-Martin-de-Castillon [La Bègude] - Pont de la Bégude au Boisset,Le Coulon,SAINT-MARTIN-DE-CASTILLON,84,43.849972,5.518115,0.8534,0.096,,3
X345401001,Le Coulon à Apt,Le Coulon,APT,84,43.877366,5.396466,2.1197,0.612,,4
X348402001,Le Coulon à Oppède [La Garrigue],Le Coulon,OPPEDE,84,43.858037,5.161416,0.5936,0.056,0.0,29
X350001001,La Durance à Caumont-sur-Durance [Bonpas] - Barrage,La Durance,CAUMONT-SUR-DURANCE,84,43.888799,4.923197,108.1254,24.357,12.306,9
X350001002,La Durance à Caumont-sur-Durance [Bonpas] - Pont de Bonpas,La Durance,CAUMONT-SUR-DURANCE,84,43.888785,4.916564,,,,
X350001004,La Durance à Caumont-sur-Durance [Bonpas] - SMAVD,La Durance,CAUMONT-SUR-DURANCE,84,43.888711,4.916704,,,,
M702241010,La Sèvre Nantaise à Saint-Mesmin [La Branle],la Sèvre Nantaise,SAINT-MESMIN,85,46.810942,-0.700056,4.4309,0.539,0.138,31
M703243010,La Sèvre Nantaise à Saint-Laurent-sur-Sèvre,la Sèvre Nantaise,SAINT-LAURENT-SUR-SEVRE,85,46.958936,-0.888085,,,,
M711241010,La Sèvre Nantaise à Tiffauges - Ancienne Station,la Sèvre Nantaise,TIFFAUGES,85,47.018818,-1.114538,9.2918,1.301,0.283,54
M711241020,La Sèvre Nantaise à Tiffauges,la Sèvre Nantaise,TIFFAUGES,85,47.017457,-1.113383,8.9174,0.931,0.229,14
M741301010,La Maine à Saint-Fulgent [Plessis des Landes],la Maine,SAINT-FULGENT,85,46.903572,-1.157151,1.3515,0.084,0.016,35
M743311010,La Petite Maine à Saint-Georges-de-Montaigu [Fromage],la Petite Maine,SAINT-GEORGES-DE-MONTAIGU,85,46.922745,-1.273251,1.7176,0.078,0.005,29
M811261020,La Boulogne à Saint-Philbert-de-Bouaine - Le Petit Roquet,la Boulogne,SAINT-PHILBERT-DE-BOUAINE,85,46.994533,-1.548078,1.9717,0.028,0.004,17
M812401010,L'Issoire à Saint-Philbert-de-Bouaine [La Tribouille],l'Issoire,SAINT-PHILBERT-DE-BOUAINE,85,46.99097,-1.540917,0.6631,0.013,0.002,18
N011301010,Le Falleron à Falleron,,FALLERON,85,46.88758,-1.703513,0.3374,0.013,0.002,50
N020421010,Le Pont Abert à la Coudrie à Challans,le Pont Abert à la Coudrie,CHALLANS,85,46.865323,-1.882539,0.3579,0.011,0.001,29
N100151010,La Vie à la Chapelle-Palluau,la Vie,CHAPELLE-PALLUAU,85,46.776984,-1.618008,1.2133,0.075,0.005,30
N101401010,La Petite Boulogne à la Chapelle-Palluau [La Birochère],la Petite Boulogne,CHAPELLE-PALLUAU,85,46.789276,-1.653431,0.8805,0.044,0.011,24
N120302010,Le Jaunay à la Chapelle-Hermier [Reveillère],le Jaunay,CHAPELLE-HERMIER,85,46.671688,-1.717127,1.3385,0.074,0.014,37
N202401010,La Ciboule à la Chapelle-Achard [La Renelière],la Ciboule,CHAPELLE-ACHARD,85,46.575175,-1.666987,0.9273,0.052,0.0,27
N300161010,Le Lay [Grand] à Saint-Prouant [Monsireigne],le Lay,SAINT-PROUANT,85,46.750196,-0.951655,1.4797,0.222,0.046,52
N302401010,Le Loing à Chantonnay [St-Philbert du Pont Charrault],le Loing,CHANTONNAY,85,46.669473,-0.9717,1.1859,0.121,0.018,53
N311301010,Le Petit Lay à Saint-Hilaire-le-Vouhis,le Petit Lay,SAINT-HILAIRE-LE-VOUHIS,85,46.687029,-1.113289,2.3703,0.192,0.01,40
N322201010,La Smagne à Sainte-Pexine [Les Mottes],la Smagne,SAINTE-PEXINE,85,46.528018,-1.120899,1.6798,0.166,0.039,45
N330161010,Le Lay à Mareuil-sur-Lay-Dissais,le Lay,MAREUIL-SUR-LAY-DISSAIS,85,46.535678,-1.219646,9.6849,0.566,0.013,49
N330412010,Le Marillet à Saint-Florent-des-Bois [La Clopinière],le Marillet,RIVES DE L'YON,85,46.603493,-1.286244,0.471,0.01,0.0,37
N330413010,Le Marillet à Mareuil-sur-Lay-Dissais [Moulin Fleury],le Marillet,MAREUIL-SUR-LAY-DISSAIS,85,46.544461,-1.219874,1.5562,0.111,0.066,20
N340301010,L'Yon à Dompierre-sur-Yon,l'Yon,DOMPIERRE-SUR-YON,85,46.735954,-1.384236,0.4175,0.028,0.001,43
N342301021,L'Yon à Chaillé-sous-les-Ormeaux - Rassouillet,l'Yon,CHAILLE-SOUS-LES-ORMEAUX,85,46.576601,-1.354796,4.8819,0.453,,2
N352000101,Le Lay [Estuaire] à l'Aiguillon-sur-Mer - Le Lay à l'Aiguillon-sur-Mer,le Lay,AIGUILLON-SUR-MER,85,46.334945,-1.316253,,,,
N510171001,L'Autise à Saint-Hilaire-des-Loges,,SAINT-HILAIRE-DES-LOGES,85,46.463457,-0.656921,2.8146,0.166,0.017,54
N602000101,La Sèvre niortaise à Maillé [Bazoin],,MAILLE,85,46.318927,-0.775855,,,,
N710181010,La Vendée à Foussais-Payré [Pont d'Izard],,FOUSSAIS-PAYRE,85,46.500696,-0.669263,1.8547,0.083,0.007,27
N711401010,La Mère à Antigny [Moulin-Texier],la Mère,ANTIGNY,85,46.60039,-0.775513,0.7611,0.073,0.018,28
N712181010,La Vendée à Pissotte [Pont de Crochet],,PISSOTTE,85,46.49576,-0.798496,4.2432,0.148,0.142,32
N712181201,La Longèves à Fontenay-le-Comte - pont du Gué Migné,la Longèves,FONTENAY-LE-COMTE,85,46.462901,-0.840002,0.6279,0.012,0.0,6
L131000101,[La Grande Blourde] à Persac - Pont de Kiel,,PERSAC,86,46.31311,0.706056,2.4902,0.063,0.0,12
L132000401,La Petite Blourde à Persac - Petite Blourde à Persac,la Petite Blourde,PERSAC,86,46.345986,0.718916,1.1892,0.064,,1
L132000402,La Petite Blourde à Persac,la Petite Blourde,PERSAC,86,46.345986,0.718916,0.3171,0.058,,
L140061001,La Vienne à Lussac-les-Châteaux - Pont de Mazerolles,la Vienne,LUSSAC-LES-CHATEAUX,86,46.404624,0.701432,80.4609,25.586,15.187,40
L143000401,La Dive à Valdivienne - Dive à Valdivienne,la Dive,VALDIVIENNE,86,46.486494,0.638456,,,,
L143000402,La Dive à Valdivienne - Dive de Morthemer,la Dive,VALDIVIENNE,86,46.486471,0.638454,0.3184,0.284,,
L144061001,La Vienne à Chauvigny,la Vienne,CHAUVIGNY,86,46.569492,0.641976,82.2092,24.655,16.586,18
L210301001,La Dive [du Sud] à Voulon [Neuil],la Dive,VOULON,86,46.356073,0.232871,2.5687,0.438,0.197,23
L220161002,Le Clain à Voulon [Petit Allier],le Clain,VOULON,86,46.378323,0.251314,7.4444,1.664,0.788,12
L225301001,La Vonne à Cloué [Pont de Cloué],la Vonne,CLOUE,86,46.434905,0.155735,3.176,0.43,0.191,55
L231301001,La Clouère à Château-Larcher [Le Rozeau],la Clouère,CHATEAU-LARCHER,86,46.434316,0.286126,2.3022,0.697,0.335,30
L231301401,La Clouère à Marnay,la Clouère,MARNAY,86,46.389758,0.364329,2.0639,0.499,0.253,10
L232161001,Le Clain à Vivonne [Danlot],le Clain,VIVONNE,86,46.440096,0.285917,14.2178,3.5,1.567,54
L233401001,Le Miosson à Smarves [La Bertandinière],la Miosson,SMARVES,86,46.523407,0.372224,0.3299,0.085,0.037,34
L234161002,Le Clain à Poitiers - Pont-Neuf,le Clain,POITIERS,86,46.577964,0.351309,16.7974,3.888,1.711,14
L240403001,La Boivre à Vouneuil-sous-Biard [La Ribalière],la Boivre,VOUNEUIL-SOUS-BIARD,86,46.579994,0.273531,1.0819,0.254,0.127,33
L240404001,La Boivre à Poitiers [Gare SNCF poste 4],la Boivre,POITIERS,86,46.579706,0.330209,1.2291,0.329,0.196,24
L242401002,La Vendelogne à Ayron [Pont d'Ayron],la Vendelogne,AYRON,86,46.657725,0.076656,0.283,0.012,0.0,9
L244301001,L'Auxance à Quinçay [Rochecourbe],l'Auxance,QUINCAY,86,46.623537,0.256898,1.5837,0.535,0.181,54
L250161001,Le Clain à Dissay,le Clain,DISSAY,86,46.702577,0.422729,21.0643,6.454,2.865,55
L252301001,La Palu à Vendeuvre-du-Poitou [Chincé],la Palu,SAINT MARTIN LA PALLU,86,46.712832,0.34946,0.5651,0.123,0.016,15
L303301001,L'Ozon à Châtellerault [Moulin des Halles],,CHATELLERAULT,86,46.774308,0.581399,0.7414,0.184,0.103,15
L312301001,L'Envigne à Thuré [Pont de Besse],l'Envigne,THURE,86,46.81228,0.49483,0.7246,0.145,0.018,33
L320061001,La Vienne à Châtellerault,la Vienne,CHATELLERAULT,86,46.816427,0.540205,113.1416,39.6,22.652,25
L320062001,La Vienne à Ingrandes,la Vienne,INGRANDES,86,46.877071,0.563578,124.1749,40.992,21.858,57
L540181001,La Gartempe à Lathus-Saint-Rémy [Pont de Massugeon],la Gartempe,LATHUS-SAINT-REMY,86,46.283917,0.933009,17.7812,5.567,2.095,26
L541181001,La Gartempe à Montmorillon,la Gartempe,MONTMORILLON,86,46.423275,0.869247,21.6395,5.65,2.345,62
L541182301,La Gartempe à Saint-Savin,la Gartempe,SAINT-SAVIN,86,46.565142,0.867483,22.3327,5.352,2.072,10
L565000201,L'Asse à Brigueil-le-Chantre,l'Asse,BRIGUEIL-LE-CHANTRE,86,46.393195,1.085831,,,,
L573301001,Le Salleron à Journet [Tervannes],le Salleron,JOURNET,86,46.489889,0.988622,0.9989,0.143,0.069,35
L574192002,L'Anglin à Angles-sur-l'Anglin - Pont d'Angles,l'Anglin,ANGLES-SUR-L'ANGLIN,86,46.693665,0.881692,12.031,2.098,0.879,12
L580181001,La Gartempe à Vicq-sur-Gartempe - Vicq Bourg,la Gartempe,VICQ-SUR-GARTEMPE,86,46.720856,0.863658,32.6548,8.363,3.998,18
L600071001,La Creuse à la Roche-Posay,,ROCHE-POSAY,86,46.787929,0.815052,65.5913,15.642,7.607,19
L602071001,La Creuse à Leugny,la Creuse,LEUGNY,86,46.909535,0.703836,73.683,19.986,9.573,61
L852301001,Le canal de la Dive à Pouançay [La Motte Bourbon],,POUANCAY,86,47.097307,-0.089538,2.5591,0.867,0.298,32
R011001001,La Charente à Saint-Saviol - Pont Bridé,La Charente,SAINT-SAVIOL,86,46.136017,0.241908,6.1978,2.188,1.167,46
R011002001,La Charente à Charroux [Pont de Rochemeaux],La Charente,CHARROUX,86,46.146732,0.378519,4.1634,1.054,0.473,41
L005063001,La Vienne à Eymoutiers,la Vienne,EYMOUTIERS,87,45.740291,1.743025,6.6249,2.465,1.274,30
L009302001,La Combade à Roziers-Saint-Georges,la Combade,ROZIERS-SAINT-GEORGES,87,45.748284,1.566695,3.0323,1.171,0.66,23
L012303001,La Maulde à Peyrat-le-Château,la Maulde,PEYRAT-LE-CHATEAU,87,45.822355,1.768425,2.468,1.04,0.543,35
L014061001,La Vienne à Saint-Priest-Taurion,la Vienne,SAINT-PRIEST-TAURION,87,45.885144,1.404587,23.7183,10.044,4.316,76
L032151001,Le Taurion à Saint-Priest-Taurion [Le Chauvan],le Taurion,SAINT-PRIEST-TAURION,87,45.9046,1.409804,18.2263,5.199,2.92,45
L040061001,La Vienne au Palais-sur-Vienne,la Vienne,PALAIS-SUR-VIENNE,87,45.860225,1.326285,43.7413,17.0,8.137,90
L040061002,La Vienne à Limoges - Pont-Neuf,la Vienne,LIMOGES,87,45.825701,1.269512,44.0967,18.172,11.438,26
L040061101,La Cane au Palais-sur-Vienne - Ruisseau du Palais,la Cane,PALAIS-SUR-VIENNE,87,45.867913,1.323622,,,,
L040061102,La Cane au Palais-sur-Vienne - Ruisseau du Palais,la Cane,PALAIS-SUR-VIENNE,87,45.867913,1.323622,0.8082,0.393,,
L056301001,La Briance à Condat-sur-Vienne [Chambon Veyrinas],la Briance,CONDAT-SUR-VIENNE,87,45.756927,1.240447,7.9073,2.37,1.105,59
L061402001,L'Aurence à Isle,l'Aurence,ISLE,87,45.811134,1.189814,1.259,0.414,0.214,30
L062061001,La Vienne à Aixe-sur-Vienne,la Vienne,AIXE-SUR-VIENNE,87,45.797658,1.14341,52.5161,19.469,13.776,17
L081301001,La Glane à Saint-Junien [Le Dérot],la Glane,SAINT-JUNIEN,87,45.912973,0.915507,3.937,0.853,0.245,58
L091402001,La Gorre à Chaillac-sur-Vienne,la Gorre,CHAILLAC-SUR-VIENNE,87,45.843105,0.887866,1.9492,0.336,0.114,35
L503401001,L'Ardour à Folles [Forgefer] - Forgefer,l'Ardour,FOLLES,87,46.096621,1.495526,1.7695,0.647,0.307,58
L510181001,La Gartempe à Folles [Pont Gibus] - Pont Gibus,la Gartempe,FOLLES,87,46.113845,1.433215,7.9862,2.891,1.207,65
L511401101,La Couze à Saint-Pardoux,la Couze,SAINT-PARDOUX,87,46.063211,1.255567,1.2799,0.33,0.246,9
L513401001,La Semme à Droux,la Semme,DROUX,87,46.150781,1.142102,1.9563,0.44,0.156,57
L522302001,Le Vincou à Bellac [2],le Vincou,BELLAC,87,46.134334,1.021059,3.6082,0.798,0.198,34
L530181001,La Gartempe à Saint-Bonnet-de-Bellac,la Gartempe,SAINT-BONNET-DE-BELLAC,87,46.184006,0.948681,16.8112,5.338,1.859,31
L532301001,La Brame à Oradour-Saint-Genest,la Brame,ORADOUR-SAINT-GENEST,87,46.251704,0.998967,2.3251,0.313,0.062,52
L562301001,La Benaize à Jouac,la Benaize,JOUAC,87,46.355028,1.258652,1.9368,0.285,0.072,46
P600151001,L'Isle à Saint-Yrieix-la-Perche,L'Isle,SAINT-YRIEIX-LA-PERCHE,87,45.570613,1.171057,1.0412,0.332,0.185,17
R000000101,La Charente [FRFR19C] à Videix - Videix,La Charente,VIDEIX,87,45.796218,0.740702,,,,
R103001001,La Tardoire à Maisonnais-sur-Tardoire,La Tardoire,MAISONNAIS-SUR-TARDOIRE,87,45.727137,0.69137,2.0287,0.609,0.258,55
A402061001,La Moselle à Fresse-sur-Moselle,La Moselle,FRESSE-SUR-MOSELLE,88,47.866921,6.796285,3.2196,0.751,0.183,45
A405062001,La Moselle à Rupt-sur-Moselle,La Moselle,RUPT-SUR-MOSELLE,88,47.909445,6.685918,6.7806,1.711,0.454,54
A410000201,La Moselotte à la Bresse - Station de la Moselotte à La Bresse [Pont de Bramont],La Moselotte,BRESSE,88,48.003584,6.929248,,,,
A410000301,Le ruisseau de la Goutte de Machey à la Bresse - Station de la Moselotte à La Bresse [Pont de Bramont],Ruisseau de la Goutte de Machey,BRESSE,88,48.01003,6.956287,,,,
A414020201,La Moselotte à Vagney [Zainvillers],La Moselotte,VAGNEY,88,47.993393,6.715933,7.7967,1.928,0.507,20
A417301001,La Cleurie à Cleurie,Ruisseau de la Cleurie,CLEURIE,88,48.053183,6.690263,2.2251,0.803,0.393,52
A420063001,La Moselle à Saint-Nabord - Noirgueux,La Moselle,SAINT-NABORD,88,48.067078,6.611131,23.9739,7.048,1.935,58
A420063002,La Moselle à Remiremont,La Moselle,REMIREMONT,88,48.019772,6.597121,39.111,16.336,,
A430000601,Le ruisseau du Pheny à Gérardmer - Le Pheny à Gérardmer [aval],Ruisseau du Pheny,GERARDMER,88,48.064059,6.851949,,,,
A433301001,Le Neune à Laveline-devant-Bruyères,Ruisseau le Neune,LAVELINE-DEVANT-BRUYERES,88,48.185384,6.751787,1.9906,0.818,0.274,38
A436203001,La Vologne à Cheniménil,La Vologne,CHENIMENIL,88,48.132892,6.603385,9.2899,3.205,1.487,36
A443064001,La Moselle à Épinal,La Moselle,EPINAL,88,48.165666,6.452981,37.737,13.006,5.229,65
A455000201,La Moselle à Châtel-sur-Moselle,La Moselle,CHATEL-SUR-MOSELLE,88,48.312435,6.391243,38.6581,10.768,4.496,11
A463201001,L'Avière à Frizon,L'Aviere,FRIZON,88,48.29252,6.3671,1.2122,0.404,0.259,53
A523011001,Le Madon à Begnécourt [Moulin d'Heucheloup],Le Madon,BEGNECOURT,88,48.213999,6.149772,2.1121,0.398,0.176,15
A524201001,La Gitte à Velotte-et-Tatignécourt,Ruisseau la Gitte,VELOTTE-ET-TATIGNECOURT,88,48.259608,6.174695,1.3984,0.33,0.19,43
A526102001,Le Madon à Mirecourt - Crues,Le Madon,MIRECOURT,88,48.303258,6.136365,4.2734,1.069,0.523,26
A600101001,La Meurthe à Fraize,La Meurthe,FRAIZE,88,48.18473,7.002529,2.0245,0.915,0.467,53
A600101101,La Meurthe à Plainfaing - La Meurthe à Plainfaing,La Meurthe,PLAINFAING,88,48.115312,7.039077,,,,
A605102001,La Meurthe à Saint-Dié-des-Vosges,La Meurthe,SAINT-DIE-DES-VOSGES,88,48.284422,6.956897,7.2303,2.564,1.193,33
A615103001,La Meurthe à Raon-l'Étape,La Meurthe,RAON-L'ETAPE,88,48.402032,6.845062,14.0845,5.537,3.047,50
A623201001,La Plaine à Raon-l'Étape [La Trouche],La Plaine,RAON-L'ETAPE,88,48.41632,6.877879,2.0919,0.959,0.686,54
A662121201,La Mortagne à Autrey - Gare,La Mortagne,AUTREY,88,48.295897,6.686053,1.2308,0.544,0.333,15
A664031001,L'Arentèle à Sainte-Hélène - Pont Rouge,Ruisseau l'Arentele,SAINTE-HELENE,88,48.308642,6.641837,0.51,0.141,0.056,13
A664031003,L'Arentèle à Saint-Gorgon - Aval,Ruisseau l'Arentele,SAINT-GORGON,88,48.325251,6.64718,0.5491,0.211,,1
A670121001,La Mortagne à Roville-aux-Chênes,La Mortagne,ROVILLE-AUX-CHENES,88,48.368763,6.613858,3.4924,1.322,0.77,32
B109201001,Le Mouzon à Circourt-sur-Mouzon [Villars],Le Mouzon,CIRCOURT-SUR-MOUZON,88,48.317446,5.710075,4.4793,0.293,0.091,57
B110000001,La Meuse à Neufchâteau,La Meuse,NEUFCHATEAU,88,48.35862,5.68333,10.3573,0.731,0.185,30
B115001001,La Meuse à Domrémy-la-Pucelle,La Meuse,DOMREMY-LA-PUCELLE,88,48.439999,5.676029,12.9395,1.731,0.532,47
B122201001,Le Vair à Belmont-sur-Vair,Le Vair,BELMONT-SUR-VAIR,88,48.253939,5.902063,1.6979,0.447,0.258,23
B128201001,Le Vair à Soulosse-sous-Saint-Élophe,Le Vair,SOULOSSE-SOUS-SAINT-ELOPHE,88,48.402743,5.733156,4.9321,0.749,0.372,51
B130001001,La Meuse à Maxey-sur-Meuse,La Meuse,MAXEY-SUR-MEUSE,88,48.45242,5.693563,20.3695,3.01,1.751,26
U002001001,La Saône à Monthureux-sur-Saône,La Saône,MONTHUREUX-SUR-SAONE,88,48.038005,5.978725,2.9925,0.678,0.383,38
U010401001,Le Coney à Xertigny [Forges d'Uzemain],Le Coney,XERTIGNY,88,48.081511,6.301363,1.2909,0.705,0.503,48
U012401001,Le Coney à Fontenoy-le-Château,Le Coney,FONTENOY-LE-CHATEAU,88,47.972609,6.195833,5.3396,1.947,1.204,38
U045501001,La Combeauté au Val-d'Ajol,La Combeauté,VAL-D'AJOL,88,47.922951,6.479161,2.1603,0.7,0.242,33
F351000104,L'Yonne à Joigny - Station débitmétrique,L'Yonne,JOIGNY,89,47.978554,3.399453,86.299,27.429,16.356,15
F351000105,L'Yonne à Joigny - Pont,L'Yonne,JOIGNY,89,47.982021,3.393528,,,,
F352000101,Le Tholon à Senan,Le Tholon,SENAN,89,47.924801,3.363111,0.5501,0.228,0.142,14
F357000101,La Vanne à Pont-sur-Vanne,La Vanne,PONT-SUR-VANNE,89,48.184378,3.441135,5.3137,3.629,2.543,51
F358000101,L'Yonne à Sens,L'Yonne,SENS,89,48.197576,3.275769,,,,
F358000402,L'Yonne à Pont-sur-Yonne - Station débitmétrique,L'Yonne,PONT-SUR-YONNE,89,48.286965,3.206874,93.1334,34.217,20.819,18
F359000103,[Yonne] à Courlon-sur-Yonne,,COURLON-SUR-YONNE,89,48.330976,3.156597,,,,
F410000101,Le Loing à Saint-Martin-des-Champs - Le Moulin de la Prairie,Le Loing,SAINT-MARTIN-DES-CHAMPS,89,47.674155,3.021301,0.7459,0.313,0.173,19
F413000101,L'Ouanne à Toucy,L'Ouanne,TOUCY,89,47.732811,3.292401,0.9949,0.153,0.055,56
F415000101,L'Ouanne à Charny,L'Ouanne,CHARNY OREE DE PUISAYE,89,47.885567,3.091289,3.6481,1.06,0.541,54
H208102001,L'Yonne à Prégilbert,L'Yonne,PREGILBERT,89,47.642778,3.663627,,,,
H214203002,La Cure à Foissy-lès-Vézelay,La Cure,FOISSY-LES-VEZELAY,89,47.444184,3.779441,9.5245,3.292,2.195,28
H216301001,La Romanée à Bussières,La Romanee,BUSSIERES,89,47.432013,4.068583,1.0708,0.106,0.003,28
H217232001,Le Cousin à Avallon,Le Cousin,AVALLON,89,47.482527,3.894376,4.0362,0.684,0.215,31
H218201001,La Cure à Arcy-sur-Cure,La Cure,ARCY-SUR-CURE,89,47.602642,3.756719,16.4124,5.5,2.924,60
H220101001,L'Yonne à Auxerre,L'Yonne,AUXERRE,89,47.795392,3.577946,,,,
H222101001,L'Yonne à Gurgy,L'Yonne,GURGY,89,47.879508,3.544091,41.1602,17.684,11.112,71
H233202001,Le Serein à Dissangis,Le Serein,DISSANGIS,89,47.605676,3.984727,4.6869,0.443,0.019,30
H234202002,Le Serein à Chablis - Pont de la déviation,Le Serein,CHABLIS,89,47.823069,3.786571,8.4422,1.028,0.117,24
H234203001,Le Serein à Beaumont,Le Serein,BEAUMONT,89,47.923421,3.556993,10.7827,1.962,0.616,28
H234204001,Le Serein à Chablis [Crue],Le Serein,CHABLIS,89,47.815393,3.802319,,,,
H245202001,L'Armançon à Aisy-sur-Armançon - aval,L'Armancon,AISY-SUR-ARMANCON,89,47.667949,4.232507,12.534,2.142,0.663,35
H246202001,L'Armançon à Tronchoy,L'Armancon,TRONCHOY,89,47.913537,3.938922,20.0457,4.108,1.588,33
H246371001,[La fosse Dionne] à Tonnerre,,TONNERRE,89,47.857116,3.971355,0.3304,0.071,0.023,31
H248201001,L'Armançon à Brienon-sur-Armançon,L'Armançon,BRIENON-SUR-ARMANCON,89,47.985736,3.613182,28.8505,6.392,2.93,53
H248201002,L'Armançon à Brienon-sur-Armançon - Brienon-sur-Armançon [aval],L'Armançon,BRIENON-SUR-ARMANCON,89,47.986064,3.6102,26.7781,6.789,,4
